H.集計対象営業年月日,H.伝票番号,C.客層,D.オーダーキャンセル日時,D.オーダー日時,D.オーダー番号,D.価格,D.価格_増加率,D.価格_平準化,D.商品ID,D.商品カテゴリ1,D.商品カテゴリ2,D.商品名,D.帳票集計対象商品,D.数量,D.数量_増加率,D.数量_平準化,D.配膳済日時,H.テーブル番号ID,H.テーブル番号名,H.伝票処理日,H.伝票発行日,H.伝票税額,H.伝票金額,H.伝票金額_増加率,H.伝票金額_平準化,H.値引金額,H.客数（合計）,H.客数（女）,H.客数（男）,H.店舗ID,H.店舗名,H.支払金額（クレジットカード）,H.支払金額（現金）,H.曜日,H.総商品数,H.集計営業年,H.集計営業日,H.集計営業月,○日連休,サービス料金掛け率,営業締め時間,営業開始時間,天気概況(夜：18時～翌日06時),天気概況(昼：06時～18時),客単価/滞在時間,客構成,席数,平均気温(℃),平均湿度(％),平均風速(m/s),店舗名,曜日,最低気温(℃),最高気温(℃),注文時間,滞在時間,特別連休,特別連休名,特別連休名（隣接含）,特別連休＆隣接休日,男性比率,祝祭日,祝祭日名,翌日が休日,連休○日目,週末,都道府県,降水量の合計(mm),雨フラグ,〆,とり刺身,コース,スタンダード２,ドリンク,ビール,プレミアム１,リキュール,ワイン,一品料理,付き出し,単品 ウィスキー,単品 サワー,単品 スピリッツ,単品 ソフトドリンク,単品 リキュール,単品 果実酒,囲炉裏焼き,大和の和え野菜,大和の地酒,山口の地酒,山賊の〆,山賊の揚げ物,山賊の甘味,山賊の肴,山賊の逸品,日本酒,溶岩焼き,甘,米焼酎グラス,紫蘇焼酎グラス,芋焼酎グラス,飲み放題メニュー,飲み放題一覧,馬刺し,鮮魚,麦焼酎グラス
2018-04-12,No:201900300000516,登録なし, ,2018-04-12 19:27:00,1,550,1.7855245242990405,550.0,00000000654,ドリンク,ビール,アサヒ　中瓶,Yes,1,1.76464148877942,1.0, ,000000006,カウンター6,2018-04-12 20:34:00,2018-04-12 19:27:00,297,4027,1.7061461338162538,4027.0,0,2,1,1,003,大和乃山賊,0,4027,木,4,2018,12,4,0,0.0,2400,1700,曇後時々晴,薄曇,8.0,"男 : 1人, 女 : 1人",54,18.3,57,2.7,大和乃山賊,木,12.7,22.4,0 days 00:00:00.000000000,67,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-04-12,No:201900300000517,登録なし, ,2018-04-12 19:56:00,1,380,1.037037037037037,380.0,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,Yes,1,1.0370370370370372,1.0, ,000000018,掘りごたつ6,2018-04-12 20:52:00,2018-04-12 19:56:00,611,8323,0.3449753680175042,8323.0,0,3,2,1,003,大和乃山賊,0,8323,木,14,2018,12,4,0,0.0,2400,1700,曇後時々晴,薄曇,6.0,"男 : 1人, 女 : 2人",54,18.3,57,2.7,大和乃山賊,木,12.7,22.4,0 days 00:00:00.000000000,56,0,,,0,0.33,0,,0,0,0,奈良県,0.0,0,0,1,0,0,0,2,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,No:201900300000518,登録なし, ,2018-04-12 20:22:00,1,380,1.114797611147976,380.0,00000000297,フード,付き出し,付き出し,Yes,1,1.4500745156482864,1.0, ,000000013,掘りごたつ1,2018-04-12 22:17:00,2018-04-12 20:22:00,866,11746,1.584706278464019,11746.0,0,1,0,1,003,大和乃山賊,11746,0,木,12,2018,12,4,0,0.0,2400,1700,曇後時々晴,薄曇,3.0,"男 : 1人, 女 : 0人",54,18.3,57,2.7,大和乃山賊,木,12.7,22.4,0 days 00:00:00.000000000,115,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0
2018-04-13,No:201900300000519,登録なし, ,2018-04-13 18:17:00,1,380,1.5289348533868456,166.9,00000000297,ドリンク,付き出し,ゆずサワー,Yes,1,1.5680473372781065,0.4, ,000000010,テーブル1,2018-04-13 18:51:00,2018-04-13 18:17:00,263,3583,1.714001128876812,1396.5,0,2,1,1,003,大和乃山賊,0,3583,金,6,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,4.0,"男 : 1人, 女 : 1人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,34,0,,,0,0.5,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,No:201900300000520,登録なし, ,2018-04-13 18:27:00,1,500,1.114797611147976,448.5,00000000946,フード,一品料理,プレミアム飲み変更,Yes,1,1.4500745156482864,0.4, ,000000012,テーブル3,2018-04-13 20:12:00,2018-04-13 18:27:00,1850,25000,1.584706278464019,8566.6,0,5,0,5,003,大和乃山賊,0,25000,金,10,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,4.0,"男 : 5人, 女 : 0人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,105,0,,,0,1.0,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2018-04-13,No:201900300000521,登録なし, ,2018-04-13 18:29:00,1,380,1.2008298755186722,166.9,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.119047619047619,0.4, ,000000004,カウンター4,2018-04-13 19:38:00,2018-04-13 18:29:00,480,6530,1.2232578438958523,2545.2,0,2,0,2,003,大和乃山賊,6530,0,金,10,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,2.0,"男 : 2人, 女 : 0人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,69,0,,,0,1.0,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2018-04-13,No:201900300000522,登録なし, ,2018-04-13 18:32:00,4,280,1.083591921171539,146.9,00000000634,ドリンク,ビール,ゴボウの唐揚げ,Yes,1,1.0903277378097522,0.5, ,000000001,カウンター1,2018-04-13 20:54:00,2018-04-13 18:32:00,810,11052,0.7688413986773539,4784.9,6828,3,0,3,003,大和乃山賊,0,11052,金,26,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,1.0,"男 : 3人, 女 : 0人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,142,0,,,0,1.0,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,2,0,2,0,0,0,0,0,0,6,0,0,1,1,0
2018-04-13,No:201900300000523,登録なし, ,2018-04-13 18:57:00,1,280,1.083591921171539,146.9,00000000297,ドリンク,ビール,こだわりの出汁巻き,No,1,1.0903277378097522,0.4, ,000000006,カウンター6,2018-04-13 20:29:00,2018-04-13 18:57:00,756,10296,0.7688413986773539,3187.7,0,2,0,2,003,大和乃山賊,10296,0,金,17,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,1.0,"男 : 2人, 女 : 0人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,92,0,,,0,1.0,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,1,2,0,1,1,0,0,0,0,0,4,0,0,0,0,0
2018-04-13,No:201900300000524,登録なし, ,2018-04-13 18:59:00,2,500,1.114797611147976,448.5,00000000946,フード,一品料理,プレミアム飲み変更,Yes,1,1.4500745156482864,0.4, ,000000017,掘りごたつ5,2018-04-13 21:13:00,2018-04-13 18:59:00,4699,63500,1.584706278464019,21759.2,0,13,5,8,003,大和乃山賊,0,63500,金,25,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,3.0,"男 : 8人, 女 : 5人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,134,0,,,0,0.62,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2018-04-13,No:201900300000525,登録なし, ,2018-04-13 19:07:00,1,380,1.0999999999999999,166.9,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,No,1,1.1,0.4, ,000000020,掘りごたつ8,2018-04-13 23:00:00,2018-04-13 19:07:00,2131,28951,1.0579813698033187,9501.8,0,6,4,2,003,大和乃山賊,0,28951,金,39,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,0.0,"男 : 2人, 女 : 4人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,233,0,,,0,0.33,0,,1,0,0,奈良県,0.0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,1,1,4,3,1,0,0,0,7,0,1,3,0,0,0,0,0,0,0,6,0,3,0
2018-04-13,No:201900300000526,登録なし, ,2018-04-13 19:08:00,1,4000,2.6969389819826146,1483.2,00000000945,フード,一品料理,選択コース,Yes,1,2.2334752019456268,0.4, ,000000013,掘りごたつ1,2018-04-13 20:58:00,2018-04-13 19:08:00,6216,84000,2.918306561920062,28783.8,0,21,11,10,003,大和乃山賊,84000,0,金,21,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,13.0,"男 : 10人, 女 : 11人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,110,0,,,0,0.48,0,,1,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,No:201900300000527,登録なし, ,2018-04-13 19:36:00,1,0,1.114797611147976,0.0,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,Yes,1,1.4500745156482864,0.4, ,000000008,カウンター8,2018-04-13 22:47:00,2018-04-13 19:36:00,790,10720,1.584706278464019,4641.1,0,2,1,1,003,大和乃山賊,0,10720,金,15,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,0.0,"男 : 1人, 女 : 1人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,191,0,,,0,0.5,0,,1,0,0,奈良県,0.0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0
2018-04-13,No:201900300000528,登録なし, ,2018-04-13 21:02:00,1,380,1.114797611147976,166.9,00000000297,フード,とり刺身,こだわりの出汁巻き,Yes,1,1.4500745156482864,0.4, ,000000010,テーブル1,2018-04-13 23:07:00,2018-04-13 21:02:00,2122,28782,1.584706278464019,12460.9,0,9,6,3,003,大和乃山賊,0,28782,金,35,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,1.0,"男 : 3人, 女 : 6人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,125,0,,,0,0.33,0,,1,0,0,奈良県,0.0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,5,0,5,2,0,0,0,0,0,0,0,9,1,2,0
2018-04-13,No:201900300000529,登録なし, ,2018-04-13 21:10:00,1,420,1.4286917462099946,207.1,00000000653,ドリンク,とり刺身,こだわりの出汁巻き,Yes,1,1.467741935483871,0.5, ,000000003,カウンター3,2018-04-13 22:45:00,2018-04-13 21:10:00,431,5879,1.591225668485625,2545.3,3632,2,0,2,003,大和乃山賊,0,5879,金,14,2018,13,4,0,0.0,2400,1700,晴後一時曇,晴一時薄曇,2.0,"男 : 2人, 女 : 0人",54,13.2,42,2.7,大和乃山賊,金,8.6,18.9,0 days 00:00:00.000000000,95,0,,,0,1.0,0,,1,0,0,奈良県,0.0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0
2018-04-14,No:201900300000530,登録なし, ,2018-04-14 17:31:00,1,380,1.7855245242990405,166.9,00000000297,ドリンク,とり刺身,プレミアムモルツ,Yes,1,1.76464148877942,0.4, ,000000009,カウンター9,2018-04-14 19:13:00,2018-04-14 17:31:00,577,7857,1.7061461338162538,2578.7,0,2,1,1,003,大和乃山賊,0,7857,土,13,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 1人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,102,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,No:201900300000531,登録なし, ,2018-04-14 17:36:00,1,380,1.083591921171539,166.9,00000000297,ドリンク,ビール,こん刺し,Yes,1,1.0903277378097522,0.4, ,000000004,カウンター4,2018-04-14 18:59:00,2018-04-14 17:36:00,682,9282,0.7688413986773539,3842.5,0,2,0,2,003,大和乃山賊,0,9282,土,16,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,2.0,"男 : 2人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,83,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0
2018-04-14,No:201900300000532,登録なし, ,2018-04-14 18:02:00,1,380,1.0999999999999999,166.9,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,No,1,1.1,0.4, ,000000021,掘りごたつ9,2018-04-14 19:54:00,2018-04-14 18:02:00,868,11818,1.0579813698033187,3658.9,0,3,0,3,003,大和乃山賊,0,11818,土,19,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 3人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,112,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000533,登録なし, ,2018-04-14 18:15:00,1,380,1.069828722002635,166.9,00000000297,ドリンク,〆,あらごし梅酒,No,1,1.069828722002635,0.4, ,000000002,カウンター2,2018-04-14 20:21:00,2018-04-14 18:15:00,804,10944,1.165046396079588,3591.9,0,2,0,2,003,大和乃山賊,0,10944,土,18,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 2人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,126,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,1,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000534,登録なし, ,2018-04-14 18:20:00,2,380,1.114797611147976,166.9,00000000297,フード,付き出し,まぐろのお造り,Yes,1,1.4500745156482864,0.4, ,000000019,掘りごたつ7,2018-04-14 20:27:00,2018-04-14 18:20:00,634,8594,1.584706278464019,3720.7,0,3,0,3,003,大和乃山賊,0,8594,土,9,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 3人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,127,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0
2018-04-14,No:201900300000535,登録なし, ,2018-04-14 18:29:00,1,380,1.5109763651838457,166.9,00000000297,ドリンク,ビール,たこわさ,Yes,1,1.4721485411140585,0.4, ,000000010,テーブル1,2018-04-14 19:43:00,2018-04-14 18:29:00,494,6734,1.5378887898690343,2624.7,0,2,0,2,003,大和乃山賊,0,6734,土,12,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,2.0,"男 : 2人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,74,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0
2018-04-14,No:201900300000536,登録なし, ,2018-04-14 18:54:00,1,280,1.069828722002635,146.9,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,0.4, ,000000016,掘りごたつ4,2018-04-14 22:44:00,2018-04-14 18:54:00,2295,31305,1.165046396079588,10274.4,0,9,0,9,003,大和乃山賊,0,31305,土,58,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,0.0,"男 : 9人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,230,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,1,0,0,0,0,11,0,0,0,0,4,4,0,0,11,0,2,0,1,0,0,7,4,5,3,4,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000537,登録なし, ,2018-04-14 18:55:00,1,0,1.5109763651838457,0.0,00000000297,ドリンク,とり刺身,あがり,No,1,1.4721485411140585,0.4, ,000000013,掘りごたつ1,2018-04-14 21:57:00,2018-04-14 18:55:00,2862,38932,1.4642526021207831,12777.6,0,8,4,4,003,大和乃山賊,0,38932,土,69,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,0.0,"男 : 4人, 女 : 4人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,182,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,2,0,0,1,8,0,0,0,2,8,7,2,0,12,0,3,7,2,0,0,2,4,0,0,6,0,0,3,0,0,0,0,0,0,0,0
2018-04-14,No:201900300000538,登録なし, ,2018-04-14 18:59:00,1,380,1.5289348533868456,166.9,00000000297,ドリンク,ドリンク,こん刺し,Yes,1,1.5680473372781065,0.4, ,000000012,テーブル3,2018-04-14 21:59:00,2018-04-14 18:59:00,1036,14096,1.4642526021207831,5494.1,0,3,1,2,003,大和乃山賊,0,14096,土,21,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,0.0,"男 : 2人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,180,0,,,0,0.67,0,,1,1,1,奈良県,10.0,1,0,0,0,0,1,5,0,0,0,0,3,0,1,0,0,0,0,1,1,3,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000539,登録なし, ,2018-04-14 19:04:00,1,380,1.5289348533868456,166.9,00000000297,ドリンク,ビール,こん刺し,No,1,1.5680473372781065,0.4, ,000000006,カウンター6,2018-04-14 19:49:00,2018-04-14 19:04:00,590,8010,1.7061461338162538,3315.9,0,2,1,1,003,大和乃山賊,0,8010,土,11,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,3.0,"男 : 1人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,45,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000540,登録なし, ,2018-04-14 19:31:00,1,0,1.114797611147976,0.0,00000000633,フード,一品料理,たこわさ,Yes,1,1.4500745156482864,0.4, ,000000020,掘りごたつ8,2018-04-14 21:33:00,2018-04-14 19:31:00,2050,27712,1.1672651814000365,9495.9,0,6,0,6,003,大和乃山賊,0,27712,土,27,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,-0.0,"男 : 6人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,122,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,7,0,0,0
2018-04-14,No:201900300000541,登録なし, ,2018-04-14 20:11:00,1,380,1.114797611147976,166.9,00000000297,フード,付き出し,付き出し,Yes,1,1.4500745156482864,0.4, ,000000009,カウンター9,2018-04-14 22:30:00,2018-04-14 20:11:00,595,8065,1.584706278464019,3338.7,0,2,0,2,003,大和乃山賊,0,8065,土,9,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 2人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,139,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
2018-04-14,No:201900300000542,登録なし, ,2018-04-14 20:12:00,1,380,1.4286917462099946,166.9,00000000297,ドリンク,ビール,こん刺し,Yes,1,1.467741935483871,0.4, ,000000021,掘りごたつ9,2018-04-14 21:55:00,2018-04-14 20:12:00,832,11322,1.7061461338162538,4687.0,0,2,1,1,003,大和乃山賊,0,11322,土,17,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 1人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,103,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,1,0
2018-04-14,No:201900300000543,登録なし, ,2018-04-14 20:14:00,1,280,1.5109763651838457,146.9,00000000297,ドリンク,ドリンク,こだわりの出汁巻き,No,1,1.4721485411140585,0.4, ,000000017,掘りごたつ5,2018-04-14 22:41:00,2018-04-14 20:14:00,1246,16986,1.4642526021207831,5574.9,0,5,1,4,003,大和乃山賊,0,16986,土,30,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,0.0,"男 : 4人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,147,0,,,0,0.8,0,,1,1,1,奈良県,10.0,1,0,0,0,0,2,4,0,0,0,0,5,0,7,0,0,0,3,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2018-04-14,No:201900300000544,登録なし, ,2018-04-14 20:26:00,1,380,1.4286917462099946,166.9,00000000297,ドリンク,とり刺身,キリンラガー 中瓶,No,1,1.467741935483871,0.4, ,000000004,カウンター4,2018-04-14 22:57:00,2018-04-14 20:26:00,993,13503,1.5378887898690343,5589.9,0,2,0,2,003,大和乃山賊,13503,0,土,18,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 2人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,151,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,3,0,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000545,登録なし, ,2018-04-14 20:29:00,1,380,1.7855245242990405,166.9,00000000297,ドリンク,とり刺身,なんこつ唐揚げ,Yes,1,1.76464148877942,0.4, ,000000010,テーブル1,2018-04-14 23:03:00,2018-04-14 20:29:00,708,9648,1.7061461338162538,4177.0,0,2,1,1,003,大和乃山賊,0,9648,土,17,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 1人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,154,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,1,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,No:201900300000546,登録なし, ,2018-04-14 20:35:00,1,380,1.7855245242990405,166.9,00000000297,ドリンク,とり刺身,あらごしみかん酒,Yes,1,1.76464148877942,0.4, ,000000011,テーブル2,2018-04-14 22:21:00,2018-04-14 20:35:00,604,8234,1.7061461338162538,2702.4,0,2,1,1,003,大和乃山賊,0,8234,土,15,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 1人, 女 : 1人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,106,0,,,0,0.5,0,,1,1,1,奈良県,10.0,1,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2018-04-14,No:201900300000547,登録なし, ,2018-04-14 20:48:00,1,380,1.083591921171539,166.9,00000000297,ドリンク,ビール,アップルジュース,Yes,1,1.0903277378097522,0.4, ,000000018,掘りごたつ6,2018-04-14 23:00:00,2018-04-14 20:48:00,827,11257,0.7688413986773539,4911.4,0,4,0,4,003,大和乃山賊,0,11257,土,23,2018,14,4,2,0.0,2400,1700,大雨,曇一時晴後一時雨,1.0,"男 : 4人, 女 : 0人",54,14.3,64,1.8,大和乃山賊,土,6.6,24.1,0 days 00:00:00.000000000,132,0,,,0,1.0,0,,1,1,1,奈良県,10.0,1,0,0,0,0,0,6,0,0,0,0,4,3,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0
2018-04-15,No:201900300000548,登録なし, ,2018-04-15 18:01:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,こん刺し,No,1,1.467741935483871,1.0, ,000000014,掘りごたつ2,2018-04-15 22:16:00,2018-04-15 18:01:00,1427,19377,1.7061461338162538,19377.0,0,3,0,3,003,大和乃山賊,0,19377,日,25,2018,15,4,2,0.0,2400,1700,晴一時曇,雨後曇,1.0,"男 : 3人, 女 : 0人",54,13.1,82,2.9,大和乃山賊,日,8.2,18.5,0 days 00:00:00.000000000,255,0,,,0,1.0,0,,0,2,1,奈良県,65.0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,10,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
2018-04-15,No:201900300000549,登録なし, ,2018-04-15 18:27:00,1,380,1.069828722002635,380.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000015,掘りごたつ3,2018-04-15 19:19:00,2018-04-15 18:27:00,511,6961,1.165046396079588,6961.0,0,2,1,1,003,大和乃山賊,0,6961,日,12,2018,15,4,2,0.0,2400,1700,晴一時曇,雨後曇,7.0,"男 : 1人, 女 : 1人",54,13.1,82,2.9,大和乃山賊,日,8.2,18.5,0 days 00:00:00.000000000,52,0,,,0,0.5,0,,0,2,1,奈良県,65.0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
